HIP,RA_deg,Dec_deg,Vmag,BV
572,1.73390197,38.20259978,8.8300,1.1140
573,1.73459748,-43.98527000,7.6200,0.9550
574,1.74792713,-40.41400635,8.9600,0.4460
575,1.74821471,65.53871712,10.4100,0.5100
576,1.74865205,53.97486354,8.9700,0.0500
577,1.75224377,32.87028504,9.6100,0.7610
578,1.75830785,22.84448874,8.2900,0.3870
579,1.76013095,5.28802852,8.3000,1.5520
580,1.76070652,-18.82075644,8.2600,0.4940
581,1.76733158,6.87560716,7.4400,0.2030
582,1.77282221,62.39273559,9.5200,0.1900
583,1.77548337,85.40485204,8.2000,0.2950
584,1.78153664,-15.85008750,8.6800,0.5290
585,1.78247366,-30.56157424,8.6500,0.0610
586,1.78337358,-23.03614091,10.5200,0.5120
587,1.78443728,-37.92914178,8.4100,0.4050
588,1.78467109,14.82374977,9.1800,0.3330
589,1.78773802,72.77522493,8.4200,0.3450
590,1.79242036,34.85379559,8.8600,1.5520
591,1.79591904,46.75702172,7.9200,1.0540
592,1.79749147,65.65378903,10.9700,0.3300
593,1.80243855,6.20432213,8.8500,0.3230
594,1.80277966,-60.07079486,9.3100,0.2260
595,1.80323898,-22.02767673,10.2800,0.5030
596,1.80537479,-76.73091557,7.5600,0.4190
597,1.80711473,73.21031615,7.8800,0.4070
598,1.81025436,20.55571109,7.9900,1.4410
599,1.81427471,-41.88961116,8.2300,0.5990
600,1.81932153,-27.39777661,8.5200,1.0840
601,1.82562487,20.96559758,9.1400,0.7400
602,1.82613856,-17.38703103,6.2000,0.1330
603,1.82662524,7.70357212,7.6400,0.4930
604,1.83122750,1.66508782,8.9500,0.6530
605,1.84185174,-56.83685592,7.4800,1.5320
606,1.84336535,-25.35632439,7.0600,0.4630
607,1.84365756,26.45088655,7.3300,1.0110
608,1.84541576,-11.03336416,8.9800,0.7390
609,1.84680800,-11.61292585,8.2400,0.2710
611,1.85529015,-40.47958534,8.5300,0.9090
610,1.85792694,-77.49416581,8.4000,1.0140
612,1.86689616,-56.01154749,7.4800,0.4660
613,1.87192965,17.30273637,8.4600,1.5900
614,1.88011435,35.74574814,9.2900,1.0100
615,1.88037933,24.32121026,8.5700,0.2490
616,1.88473813,-23.81894320,8.7000,0.7980
617,1.88664549,32.00877870,8.5000,0.4510
618,1.89458828,-60.64172798,8.3700,0.5950
619,1.89656955,31.66904954,6.8700,1.1240
621,1.90242019,-62.31507712,7.5000,1.7030
620,1.90322981,-86.03877612,7.3900,-0.0180
624,1.90586322,-45.11929768,8.1900,0.5840
622,1.90590207,52.77298980,7.5600,0.9000
623,1.90593260,53.52653764,8.3700,0.3790
625,1.90698995,40.07851976,7.3900,1.0080
626,1.90808924,40.14799609,6.7300,0.9510
627,1.91294578,-66.89539355,8.6600,0.7900
628,1.91669898,1.09425779,8.2500,0.1700
629,1.91744231,-7.92129475,8.4700,0.9530
630,1.91877912,39.03491283,8.0100,0.4560
631,1.92048929,-65.93227482,6.8300,1.1580
632,1.92073631,-56.24955098,9.0600,1.0740
633,1.92754108,-46.54467295,8.7900,1.1270
634,1.92958594,37.18548226,7.4400,0.4780
635,1.93373158,-2.54868621,6.4300,-0.1460
636,1.94523194,-22.50847542,5.9300,0.1410
637,1.94918183,-5.48598739,8.8500,1.1960
638,1.95053905,21.74565092,9.8600,0.2440
639,1.95164360,-11.12904586,8.5500,0.9640
640,1.96245593,38.72179052,7.6600,0.1810
641,1.96614972,55.57701937,7.8200,0.6100
642,1.97130707,-4.85488887,9.0800,0.5950
643,1.97791396,-42.15385091,10.1000,0.5700
644,1.97877242,-51.25786512,8.2100,1.0870
645,1.99660033,-14.22671354,8.8500,0.6310
647,1.99715281,-78.21097486,7.7900,1.4500
646,1.99726573,-18.68470818,7.5800,1.2710
649,2.00105125,-7.54477340,7.8500,0.5050
648,2.00147404,-78.59876143,7.1800,0.1560
650,2.00316528,29.83750636,7.5400,0.4080
651,2.00331222,-39.61207474,9.7200,0.4340
652,2.00721943,31.39121911,7.1200,0.1840
653,2.00786726,-30.03169007,9.7700,0.3060
654,2.00852236,-45.38213796,8.8400,1.0420
655,2.01465535,-33.52933371,5.6700,1.1190
656,2.01924689,53.79639636,8.1500,0.6170
657,2.02090072,-29.41637426,9.6100,0.9610
658,2.02420888,4.92733420,8.1900,1.0790
659,2.03986590,31.37900363,7.2700,0.2070
660,2.04168060,71.15948850,8.5100,0.2150
661,2.04884213,-59.06308248,8.3600,1.1130
663,2.04976404,-38.28106844,10.0000,0.5500
662,2.04986865,-70.05583226,8.7400,1.2270
664,2.05038298,-2.44769895,6.1800,1.3660
665,2.05484372,-43.64669264,10.2600,0.7300
666,2.05676952,-49.72183630,10.1600,0.3930
667,2.05695057,29.73233165,8.3100,1.0530
668,2.06109217,42.22343513,8.5800,0.9150
669,2.06820906,-14.82446576,7.0400,0.6240
670,2.07061029,34.49526635,8.8100,0.3100
671,2.07313617,-8.82402541,5.9900,1.0340
673,2.07755792,-32.70083924,8.2200,1.0640
674,2.08770637,-42.94365592,9.8600,0.7890
675,2.09220806,3.44072762,8.0000,1.1930
676,2.09403593,21.92431268,9.4000,0.5700
678,2.09641108,-19.22409603,9.1000,1.1690
677,2.09653333,29.09082805,2.0700,-0.0380
679,2.10111748,50.24535175,8.1100,0.0980
680,2.10343088,-57.19508646,8.8900,1.1790
681,2.10546740,-51.40075918,9.4300,0.4700
682,2.10705914,6.61680730,7.5900,0.6260
683,2.10850712,41.95798984,8.7200,0.0710
684,2.11027964,-44.27363457,9.8600,0.1570
685,2.11205680,-53.44318788,9.2300,0.9880
686,2.11287951,-30.06855565,9.5000,0.4930
687,2.11390101,17.42445447,10.7300,1.4600
688,2.11513383,-24.09375148,7.5900,0.5080
689,2.11827092,34.93452295,7.4100,0.6060
690,2.12406316,-66.51414469,9.2600,0.6750
691,2.12551099,52.33640337,7.7800,0.3580
692,2.12860271,-6.79215910,7.7600,1.6180
693,2.13025860,20.26736526,8.9400,0.4190
694,2.13130944,11.17153688,8.9500,0.4350
695,2.13694986,63.20404897,6.4100,0.9980
696,2.13953227,-17.57804019,6.1100,1.6640
697,2.14711178,53.25410868,7.7600,0.4150
698,2.16158530,-74.23842588,7.3800,1.3260
699,2.17092314,36.62742794,6.2100,0.5040
700,2.17953436,-2.22257211,7.0500,0.9630
701,2.18307102,74.21471191,7.4400,-0.0060
702,2.18732032,-52.32795054,8.5000,0.4060
704,2.19110187,14.14205698,7.8400,1.1250
703,2.19229374,-86.18850470,11.0100,1.5000
706,2.19243127,-34.79438791,7.8800,0.4730
707,2.19477287,-66.75946527,9.1000,1.1130
708,2.19513310,-36.74408179,8.6500,0.4710
705,2.19740240,86.78789828,8.4100,0.5880
709,2.20171313,-47.06066168,7.8100,0.4810
710,2.20309454,8.02174864,7.4300,0.2960
711,2.20465275,-7.89705908,8.7600,0.9650
712,2.20791519,40.84104758,7.5800,0.9940
713,2.20792389,-60.26452754,9.5500,0.4730
714,2.20832630,40.49456869,6.8200,1.5680
715,2.21598889,-25.54780455,10.2400,0.4600
716,2.21695394,25.46285169,6.2400,0.9760
717,2.21766632,0.69244524,7.3100,1.4300
718,2.22041567,-42.91821148,10.5200,0.5100
719,2.22083743,-35.81902966,9.2700,1.1460
720,2.22356284,-22.17950257,7.1300,1.6400
721,2.23047849,-26.22362939,9.1400,1.0530
722,2.23568502,12.80447200,8.4800,0.5370
723,2.23740813,66.45664771,8.5700,0.8850
724,2.24674499,-21.20630061,7.2100,1.0870
725,2.24799593,34.36795586,9.0500,1.6400
726,2.24830416,-39.73711336,7.7200,0.6200
727,2.24977114,49.85810859,8.0300,0.3640
728,2.25065511,28.24755645,6.4700,0.2420
729,2.25974230,18.21202529,5.5700,1.0430
730,2.25978189,-54.00196301,6.3200,0.7380
732,2.26106347,-35.09184956,7.7800,0.4170
731,2.26145881,27.65123946,11.6500,1.2600
733,2.26154948,9.84996128,8.5800,0.7140
734,2.26186026,-24.33505454,10.3700,0.4320
735,2.26322766,22.66426725,9.2300,0.3830
736,2.26412852,-59.28059246,9.2000,0.8110
737,2.26490408,40.84327725,6.9300,0.8000
738,2.26626900,-27.12235235,11.7300,1.4930
739,2.26631833,-28.33000796,9.3200,0.5490
740,2.26793216,19.92463831,7.1100,0.4760
741,2.27351039,-36.65060208,9.7900,1.0100
742,2.27673999,-50.60776281,8.2100,1.3390
743,2.27906762,-50.01362800,8.4200,1.4000
744,2.28568036,-50.16678657,7.0500,-0.1220
745,2.28833154,-38.28947361,9.2600,0.6710
746,2.29204036,59.15021814,2.2800,0.3800
747,2.29237517,44.72184555,8.7700,0.4610
748,2.29606736,21.05936782,9.2500,0.5370
749,2.29783513,-31.47728797,9.3000,0.9720
750,2.29831313,44.72276734,10.6300,0.5250
751,2.30375144,42.25439291,9.9000,0.5610
752,2.30406964,-0.75219804,9.8900,0.6170
753,2.31118231,32.47666637,9.3300,0.8120
754,2.31514306,25.28231728,7.7800,0.6800
755,2.31906353,65.07079864,7.0200,0.9320
757,2.32739226,-59.06036312,8.8900,1.0330
758,2.32966922,-41.88642543,9.6000,0.4460
759,2.33100682,17.53423872,7.0700,0.6440
760,2.33262025,79.71464113,6.0100,0.2030
761,2.33758620,-27.98790390,5.4200,0.4140
762,2.34694824,-41.04420522,9.1100,0.8300
763,2.34695373,58.66590161,8.2400,0.0800
764,2.34949364,14.41766587,8.9700,0.4420
765,2.35224949,-45.74698836,3.8800,1.0130
766,2.35250184,0.07209314,8.5900,0.4840
767,2.36489397,46.38790478,7.1700,0.0310
768,2.36659201,19.11569982,7.9400,0.6600
769,2.36674758,1.24402533,7.2700,1.2200
770,2.36753959,-12.03518146,9.5900,0.4900
771,2.37674450,-10.18755017,7.9400,1.4390
772,2.37791300,-34.11077214,8.5200,0.6870
773,2.37919673,19.55922468,7.5900,1.0050
774,2.38423018,-40.64947224,9.1700,1.0290
775,2.39204187,-66.02972893,8.0800,1.0680
776,2.39552418,-46.37507382,9.8000,0.5240
777,2.39674740,-21.38186598,8.9200,0.4990
778,2.40120624,-51.73705907,9.9100,0.3550
779,2.40151993,62.66781255,9.4200,1.5650
780,2.40182077,26.68206689,8.8400,1.1280
781,2.40219061,51.56692488,10.1500,1.5000
782,2.41376549,-56.19178561,8.3700,0.9520
783,2.41558741,-32.07892872,9.3300,1.6300
784,2.42191400,57.25958655,9.3500,0.0750
785,2.42218904,-63.58967752,7.4000,1.5710
786,2.42337039,-37.31481117,8.3500,0.4370
787,2.43155816,-31.82493921,9.5300,0.9650
788,2.43212812,-3.67851928,9.5900,0.4690
789,2.44298188,36.47378127,10.0500,0.4860
791,2.45189211,-40.89264320,8.5700,0.6440
790,2.45190918,19.38130034,8.4800,0.5600
792,2.45274609,-6.84116094,8.4300,0.9060
793,2.45821543,53.52665750,8.4500,0.9550
794,2.45885362,-33.78868219,8.8400,0.8330
795,2.46506329,8.45319673,8.6400,0.7160
797,2.46570707,11.41627112,8.4200,0.4100
798,2.46706528,-62.29683686,6.3400,0.1640
800,2.46840823,51.42303822,7.9300,1.3010
799,2.46856966,12.71084240,8.3600,1.0720
801,2.47045485,-50.26778193,8.3200,0.5950
802,2.47912630,4.83249243,7.7700,1.2190
803,2.47924356,-2.56122960,6.8400,1.6110
804,2.48490475,-78.59054090,8.7800,1.0110
805,2.48641063,-44.66648659,7.1900,0.9740
806,2.48796018,4.16612269,8.5000,1.1660
807,2.48945297,8.57704143,8.8200,0.6200
808,2.48996359,43.43841927,9.0400,0.5420
809,2.49206123,-65.35709708,7.9300,0.9640
810,2.49611767,-25.87473632,7.6600,0.1390
812,2.50683340,44.10967471,9.0300,1.0140
813,2.50910252,11.14580908,5.5400,-0.0640
814,2.50945435,-82.22399743,5.2900,1.0490
815,2.51101423,-63.29667598,8.1300,0.4560
817,2.51326491,46.39035323,7.5100,0.2510
816,2.51334416,-77.48041239,9.0800,1.0310
818,2.51367088,-8.97418208,7.1000,0.3450
819,2.51839580,-79.00183917,7.8800,0.4760
820,2.51916096,86.02305546,9.4000,0.5390
821,2.51983540,33.53943767,9.0600,0.2930
822,2.52181595,84.15197251,8.3800,0.3710
823,2.52192137,38.41489409,10.6500,1.0770
824,2.52286733,25.19788575,7.7700,1.6030
825,2.52776652,50.80683530,8.5000,1.0420
826,2.52801043,47.30683960,8.6100,1.1560
827,2.52808509,-28.33779222,10.0500,0.7000
828,2.53029756,39.64894107,8.7100,0.5940
830,2.53282312,-15.17703288,9.3700,0.4090
829,2.53330673,-78.30066030,6.9700,1.3770
831,2.53868415,-49.14331204,8.5600,0.5240
832,2.54226103,-33.28094424,9.3400,0.8150
833,2.54331677,-19.98355516,9.4700,0.5260
834,2.54377402,64.64672491,8.1100,1.0320
835,2.55428058,25.52675303,8.9100,0.3560
836,2.55874804,60.02604910,7.8300,1.3110
837,2.56783172,50.88488337,8.9500,1.1040
838,2.56856497,52.25514295,7.2000,-0.0530
839,2.57458042,-70.83688393,9.3700,0.4110
840,2.57853868,-5.24851713,5.8400,0.9730
841,2.58017518,46.07227117,5.0100,0.4050
842,2.58572192,-22.76918457,9.8100,0.4370
843,2.58674385,18.65036403,9.2700,1.1200
844,2.58889481,-48.14358093,9.5000,0.4230
845,2.59487992,-43.52292038,9.3200,0.5110
846,2.59569702,-13.98412856,8.9200,0.5780
847,2.59596953,-11.78583365,8.3800,0.5080
848,2.60083995,58.48950539,7.7400,0.4730
849,2.60385459,-6.03970203,8.6000,1.0420
850,2.60694761,-30.47906079,9.4900,1.2320
851,2.60951431,-14.45220836,8.3500,0.5280
852,2.61150772,28.65292193,7.1100,1.5280
853,2.61434147,-73.64945333,9.8700,0.5030
854,2.61845161,13.59498069,8.9800,0.4710
855,2.62084078,51.91238880,7.7500,1.4870
856,2.62339153,15.23192856,8.2400,0.4910
857,2.62358027,57.16549747,6.7400,-0.0740
858,2.63506952,33.13088570,6.8300,1.4290
859,2.64265068,52.31675606,7.7000,0.1440
860,2.64438297,59.67341444,6.7000,-0.0170
861,2.65280052,-41.11858278,8.6700,1.0370
863,2.65757354,-63.63430723,8.7300,0.5630
864,2.65873023,16.84407826,9.6300,1.4620
865,2.65962298,-73.22443438,6.6600,0.3720
866,2.66144965,56.05613623,8.2900,0.0770
867,2.66293453,12.82027132,8.4700,0.5740
868,2.66362432,2.30067277,8.1600,1.1650
869,2.66937648,13.22299119,8.9700,0.4970
870,2.66971240,2.05549803,7.5100,0.5030
871,2.67528589,54.89149475,8.9700,0.6740
872,2.67691363,-54.40037514,8.5500,0.6920
873,2.67810574,-12.57980381,5.8400,1.0000
874,2.68806989,58.01831644,7.8500,0.0990
875,2.69076029,-38.76885912,8.6800,0.5880
877,2.69311023,55.34282756,8.0500,0.8780
876,2.69315961,58.76951990,8.2700,0.1460
878,2.69357223,-21.93357013,7.6800,1.0280
879,2.69464885,-73.50742387,9.4000,0.5510
880,2.69509815,37.47386216,7.7700,0.4050
881,2.69516827,-34.86071198,6.8900,0.9510
882,2.69663452,32.24257302,7.5500,1.3540
883,2.69755040,-57.48628559,8.2700,0.5170
884,2.70055534,51.17784908,8.1600,1.6770
885,2.70138861,49.01075823,8.0700,-0.0150
886,2.70202017,30.68565518,7.9100,0.0240
887,2.72283989,-13.90281571,7.7100,1.2530
888,2.72496614,-31.21515694,10.1600,0.6890
889,2.73299802,48.11040510,8.4100,0.5750
891,2.73329241,-42.25160366,8.8800,1.1690
890,2.73345038,64.96318376,9.6400,0.5600
892,2.73712261,-2.07451183,7.9300,1.0960
893,2.74149810,-18.57284278,7.7800,1.3020
894,2.74225810,52.44279023,8.9000,0.5000
895,2.75589325,29.55052263,8.5500,0.4350
896,2.76524987,13.75051092,9.1500,0.4770
897,2.76858844,-5.78399441,10.8600,1.4180
898,2.76870081,5.20868148,11.5500,1.3950
899,2.76872400,-10.87786557,9.0800,1.0760
900,2.77350337,4.13310730,7.4400,0.9980
901,2.77875300,26.33796403,10.3500,1.2690
902,2.78289623,57.58791462,6.6800,1.2120
903,2.78668359,-87.41423771,8.8500,0.5850
904,2.78769565,-7.37619874,8.9000,0.4730
905,2.78892638,49.54666660,8.2400,0.1840
906,2.79012709,-3.32135959,6.7400,1.0250
907,2.80966423,6.18052792,10.7500,0.8630
908,2.81146720,10.63603546,8.4400,1.3300
909,2.81532971,7.94816079,7.6900,1.1630
910,2.81628415,-15.46732287,4.8900,0.4870
911,2.82272582,-20.72529839,11.8000,0.5700
912,2.82287739,-29.64051891,8.8800,1.1400
913,2.82432014,-40.37268546,7.7000,1.2000
914,2.82543312,-32.80041484,8.6000,0.7000
915,2.83158469,-32.40387891,8.4400,0.1270
916,2.83702751,58.34986270,9.5000,1.2540
917,2.84058595,50.84310466,9.0300,1.4060
918,2.84178323,74.48458019,7.1500,1.0040
919,2.84289740,30.44948927,7.9500,0.7550
920,2.85187794,23.81814771,8.2300,0.5810
921,2.85188723,-8.35911945,9.8100,0.5150
922,2.87203127,-18.70689324,8.4800,0.4730
923,2.87258462,35.93108811,9.3300,0.9400
924,2.87859206,-49.62920981,8.9700,0.8070
925,2.87910532,-1.12332479,8.0800,1.1220
926,2.87971208,40.39896612,7.4700,1.5320
927,2.88096041,-55.74966102,8.3400,0.4090
928,2.88140032,-34.46009170,7.7500,1.1520
929,2.88657321,-58.90982912,8.3400,0.6190
930,2.89340430,-27.79977820,5.4100,1.3460
931,2.89634295,-3.07799719,7.5600,0.5510
932,2.89707760,-18.60067836,6.9300,0.9940
933,2.89828655,7.12150984,10.0300,1.2930
935,2.89839266,33.68029254,8.6900,0.1850
934,2.89853096,-57.47238652,9.0400,0.8910
936,2.89868324,-5.06817692,8.3200,1.1200
937,2.90159981,-23.63236655,7.8500,0.5610
938,2.90304188,-80.17376516,7.2100,0.9160
939,2.90334595,-17.96890292,8.9800,0.9660
940,2.90477726,58.21183567,7.0900,0.1370
941,2.90527264,-72.27547333,8.8500,0.5180
942,2.90603532,63.44314203,9.2100,0.1420
943,2.90614540,10.32845614,8.6100,0.6430
944,2.90859695,-49.65588618,7.9100,1.1260
945,2.91222169,55.96148616,7.4700,0.2000
946,2.91580225,28.22513882,8.6500,1.0000
947,2.91985390,-9.70277372,8.5300,0.5150
948,2.92120675,-39.22963982,9.9200,1.0710
949,2.92427022,54.33552182,8.0900,0.2280
950,2.93286698,-35.13339606,5.2400,0.4590
951,2.93644202,57.27152515,7.0600,0.6300
952,2.94074786,27.51025579,8.4500,0.4810
953,2.94645767,-33.23382365,8.7300,0.6460
954,2.94812420,9.14000705,7.4500,0.8910
955,2.95060084,-17.55770035,9.0200,0.5990
956,2.95912203,28.42325717,7.5100,0.4910
957,2.96013415,66.12634754,7.3200,0.0380
958,2.96104581,-54.20984615,8.1700,1.1400
959,2.96182161,50.98927919,9.4500,0.2600
960,2.96191971,-19.70326287,9.7200,0.5570
961,2.96256404,-35.54681427,9.3400,0.6950
962,2.97473845,-11.16484347,8.7500,1.1250
963,2.97800862,-33.03738870,9.3200,0.6250
964,2.97819202,-22.81759748,7.9100,0.3920
965,2.98072156,-75.47684086,7.4900,1.6000
966,2.98385733,-42.17203471,6.5300,1.0410
967,2.99596734,48.15237121,6.1800,1.4670
968,2.99704490,-0.22969837,8.6900,0.4030
969,3.00550041,23.47174032,6.5800,0.9900
970,3.00581153,-54.75088612,7.8000,1.6340
971,3.00608084,28.60673326,7.1900,0.3980
972,3.00807432,48.68005386,8.1700,1.0480
973,3.01259645,-13.81313737,6.5600,1.0740
974,3.01599223,27.09915401,8.7300,1.0450
975,3.02160438,-58.52479986,7.6200,0.7580
976,3.02287137,-7.08866665,8.6600,0.4300
979,3.02528260,-54.36533695,8.6800,1.2900
978,3.02532163,39.03890984,8.2000,1.2690
977,3.02534364,-7.70199823,8.9600,1.2430
980,3.02849022,47.49116017,7.3600,1.0820
981,3.03354264,53.62391762,6.8700,0.2620
982,3.03640453,48.18225854,7.6000,1.3140
983,3.04145374,-17.93821766,5.2900,1.4780
984,3.04294341,46.77490907,9.1200,0.4790
985,3.05385165,-27.78455628,8.2500,0.4480
986,3.05769033,39.90157203,7.4300,0.3350
987,3.05806888,-15.16459597,8.8800,1.0470
988,3.06581410,43.81821229,7.9500,1.5370
989,3.06609863,22.55671394,7.6900,1.7090
990,3.07200125,-50.70031286,8.9400,1.1510
991,3.07628651,-40.64558079,10.5800,0.6000
992,3.08222761,-57.50592437,10.0500,0.6430
993,3.09223756,-8.70977153,8.8800,0.9340
994,3.10531311,-61.60576322,9.0000,0.4150
995,3.10993546,45.95960688,8.2400,1.5830
996,3.11749211,20.23439937,8.1800,0.6690
997,3.12424830,-56.41332506,9.9100,0.5210
998,3.12479109,32.20391674,8.8800,0.0220
999,3.12549160,14.56369614,8.4400,0.7390
1000,3.12556151,-22.06708268,8.7300,0.7070
1001,3.12892949,-32.32082372,9.1200,0.4710
1002,3.13317674,-52.33337574,9.2300,0.9950
1003,3.13675616,-30.85929019,8.6600,0.7430
1004,3.13729126,24.63640583,8.8800,0.3520
1005,3.13814549,-11.69298041,8.1400,0.3640
1006,3.13913761,21.71414164,11.6700,1.4800
1008,3.14013701,44.59075801,7.4400,1.5220
1007,3.14031225,-88.36287521,7.2200,0.0540
1009,3.14201623,44.70724772,6.5000,1.1120
1010,3.14640282,-36.48600696,10.0700,0.7240
1011,3.14910495,44.31628232,7.0100,1.1060
1012,3.15309368,-13.61016552,8.1500,0.0290
1013,3.16145690,-26.85334216,7.9500,0.9450
1014,3.16236754,39.28794887,8.1800,1.3630
1015,3.16439337,9.52777332,10.7200,0.5650
1016,3.16511126,-59.50786377,9.5600,0.6590
1017,3.16599894,-61.31269282,8.5100,0.8730
1018,3.16787813,-1.22719433,7.2200,1.0510
1019,3.16896301,-43.16447354,7.5300,0.9800
1020,3.17222053,19.77166309,9.2700,0.7900
1021,3.18119076,65.54522744,10.7800,0.6500
1022,3.18764257,4.97584483,9.8500,0.9390
1023,3.18847272,57.22755962,7.3400,1.6390
1024,3.19089969,31.30971644,9.5500,0.3530
1025,3.19355537,27.10919668,8.1900,1.3450
1026,3.19984759,46.09543717,6.6300,0.4020
1027,3.20212287,15.56037208,8.6300,1.1000
1028,3.20647423,-31.89768114,8.8000,0.7250
1029,3.20765780,-47.51351954,9.8600,0.6010
1030,3.20935172,37.69366311,6.7100,-0.1160
1031,3.20991289,-57.91269485,7.2200,0.7750
1032,3.22251341,-22.26429777,8.4900,1.6300
1033,3.22974594,-3.38151830,7.3700,1.6190
1034,3.23213237,-23.67887556,10.5100,0.5700
1035,3.23695832,35.60720337,8.8400,0.4260
1036,3.24686849,66.32206636,10.5400,0.8200
1037,3.24858774,29.39292162,8.3900,1.2230
1038,3.25017042,12.33095931,8.1900,0.4070
1039,3.25145846,55.85901187,7.9400,0.5010
1040,3.25187208,2.94967547,8.6200,0.5050
1042,3.25491636,62.72809316,7.8000,1.0990
1043,3.25751547,49.92651300,7.1700,0.2020
1044,3.26092514,-45.17634037,10.7400,1.3080
1045,3.26509483,-24.95462638,10.1000,0.5840
1046,3.26630969,-22.47020965,6.6600,0.9610
1047,3.26710296,-23.93908727,9.9400,0.6260
1048,3.26791177,35.29166480,7.6900,0.9580
1049,3.26924809,37.41863959,7.6200,1.2170
1050,3.27097933,5.63141884,11.4400,1.2000
1051,3.27473682,20.19040549,8.7500,0.4010
1053,3.28431076,-7.68257721,7.5800,1.0970
1052,3.28519180,84.04424719,9.0200,0.4890
1054,3.28692569,-22.93545560,9.0300,1.2630
1055,3.28763586,20.38241602,10.4100,1.3600
1057,3.28963960,16.92165199,6.5200,1.0500
1056,3.28971078,-27.81349246,8.1700,0.8990
1058,3.29159465,-43.06516969,7.5700,0.4530
1059,3.29875197,11.72635707,10.0100,0.8560
1060,3.29977405,-30.34983205,10.6800,0.6890
1061,3.30053080,21.40528208,8.3900,1.0500
1062,3.30062556,-5.24201804,8.0500,1.1650
1063,3.30266797,62.04092419,6.6300,0.2260
1064,3.30454895,20.75280824,9.1700,1.0050
1065,3.30692856,-17.18471195,7.5500,1.2400
1066,3.30755619,-37.82286519,7.2100,1.5300
1067,3.30895828,15.18361593,2.8300,-0.1900
1068,3.31099304,69.32759224,12.4900,1.4000
1069,3.31443363,-26.32530812,7.4400,1.2790
1070,3.32212808,19.52127377,8.8300,1.1360
1071,3.32358136,-23.73251665,7.9800,0.3960
1072,3.32615488,-20.61881565,7.4500,0.4800
1073,3.33060043,8.92988028,7.7200,0.3330
1074,3.33145220,-84.99402068,5.7800,1.7100
1075,3.33541865,49.72339535,7.3200,0.0610
1076,3.34972158,26.98762497,6.2400,0.6800
1077,3.35081788,65.61346230,10.2400,0.5700
1078,3.35151982,19.07164311,9.8600,1.1900
1079,3.36100672,27.04406266,8.7200,1.0370
1080,3.36300334,68.24822384,10.8800,0.3900
1081,3.36705819,-59.90519935,8.4400,1.0790
1082,3.36708471,-0.14768155,10.6800,0.7380
1083,3.37179173,-36.82792674,10.7700,1.4440
1084,3.37688932,-65.94442634,8.8400,1.2020
1085,3.37844842,-40.35838520,9.0500,0.9130
1086,3.37889713,41.03572671,5.7100,0.3310
1087,3.38492029,0.84702277,9.5800,1.0000
1088,3.39177671,-29.57562528,8.5800,0.1780
1089,3.40091424,36.17092831,8.2000,0.0830
1090,3.40403325,47.19327100,7.9800,0.2140
1091,3.40438190,-68.19764825,9.2200,0.9930
1092,3.40754280,80.66533940,11.1400,1.5560
1093,3.41100419,42.94939358,7.2600,1.2570
1094,3.41311626,-28.30071283,10.9600,0.9520
1095,3.41861197,6.58042142,8.6500,0.4420
1096,3.42591849,-26.02215399,5.9400,1.5480
1097,3.42681662,-49.19840935,8.9900,1.1340
1098,3.42924188,18.63580542,8.0800,1.0550
1099,3.43491480,-26.28498303,6.1400,1.4900
